customer_id,country,city,customer_type,gender,senior_citizen,partner,dependents,tenure_months,contract,monthly_charge,total_charges,cltv,complaint_count,payment_delay_days,roaming_usage,app_logins,network_quality_score,avg_monthly_data_usage_gb,customer_health_score,risk_segment,churn_label,customer_value_segment,cltv_segment
0297-RBCSG,Saudi Arabia,Riyadh,SME,Male,No,No,No,19,One year,65.35,1231.85,2051.0,2,3,,20,8.0,60,103.0,Low Risk,No,Low Value,Low CLTV
7016-NVRIC,Saudi Arabia,Riyadh,Enterprise,Male,Yes,Yes,No,29,One year,90.1,2656.7,3553.0,2,3,,20,8.0,150,103.0,Medium Risk,No,Medium Value,Medium CLTV
7338-ERIVA,Saudi Arabia,Riyadh,Individual,Male,No,No,No,39,One year,45.05,1790.6,4003.0,1,3,,20,9.0,90,110.0,Medium Risk,No,Medium Value,Medium CLTV
6723-CEGQI,Saudi Arabia,Riyadh,Individual,Female,No,No,Yes,65,Two year,45.25,2933.95,5712.0,1,0,,20,9.0,90,113.0,Low Risk,No,High Value,High CLTV
0263-FJTQO,Saudi Arabia,Riyadh,SME,Male,No,Yes,Yes,50,Two year,70.5,3486.65,4022.0,1,0,,20,9.0,90,113.0,Medium Risk,No,Medium Value,Medium CLTV
9730-DRTMJ,Saudi Arabia,Riyadh,SME,Male,No,Yes,No,32,One year,72.8,2333.05,3278.0,2,3,,20,8.0,90,103.0,High Risk,No,Low Value,Low CLTV
6870-ZWMNX,Saudi Arabia,Riyadh,SME,Male,No,Yes,No,70,Two year,76.1,5264.25,5115.0,1,0,,20,9.0,90,113.0,Medium Risk,No,High Value,High CLTV
1684-FLBGS,Saudi Arabia,Riyadh,SME,Female,No,Yes,Yes,23,Month-to-month,69.5,1652.1,2159.0,2,7,,20,8.0,90,99.0,Medium Risk,No,Low Value,Low CLTV
5575-TPIZQ,Saudi Arabia,Riyadh,SME,Male,No,No,No,46,Month-to-month,89.15,4245.55,5593.0,1,7,,20,9.0,150,106.0,Medium Risk,No,High Value,High CLTV
2434-EEVDB,Saudi Arabia,Riyadh,Enterprise,Female,No,Yes,No,64,Two year,94.6,5948.7,5038.0,1,0,,20,9.0,150,113.0,Low Risk,No,High Value,High CLTV
5150-LJNSR,Saudi Arabia,Riyadh,Enterprise,Male,No,Yes,Yes,31,One year,98.05,3082.1,4524.0,2,3,,20,8.0,150,103.0,High Risk,No,Medium Value,Medium CLTV
5473-KHBPS,Saudi Arabia,Riyadh,Enterprise,Female,No,Yes,Yes,52,One year,95.7,4976.15,4415.0,1,3,,20,9.0,150,110.0,Low Risk,No,Medium Value,Medium CLTV
4622-YNKIJ,Saudi Arabia,Riyadh,SME,Male,No,No,No,33,Two year,88.95,3027.65,5087.0,2,0,,20,8.0,150,106.0,Low Risk,No,High Value,High CLTV
6440-DKQGE,Saudi Arabia,Riyadh,SME,Male,No,No,No,30,One year,64.5,1929.95,4320.0,2,3,,20,8.0,90,103.0,Low Risk,No,Medium Value,Medium CLTV
1898-JSNDC,Saudi Arabia,Riyadh,SME,Female,No,No,No,39,One year,58.6,2224.5,5662.0,1,3,,20,9.0,90,110.0,Medium Risk,No,High Value,High CLTV
5198-EFNBM,Saudi Arabia,Riyadh,Enterprise,Male,Yes,Yes,No,57,One year,90.65,5199.8,5636.0,1,3,,20,9.0,150,110.0,Low Risk,No,High Value,High CLTV
7905-TVXTA,Saudi Arabia,Riyadh,SME,Female,No,No,No,5,Month-to-month,64.35,352.65,4771.0,2,7,,20,8.0,90,99.0,Low Risk,No,Medium Value,Medium CLTV
4660-IRIBM,Saudi Arabia,Riyadh,SME,Male,No,Yes,Yes,18,Month-to-month,87.9,1500.5,5192.0,2,7,,20,8.0,150,99.0,Low Risk,No,High Value,High CLTV
6897-UUBNU,Saudi Arabia,Riyadh,SME,Male,No,No,No,29,Month-to-month,89.65,2623.65,2681.0,2,7,,20,8.0,150,99.0,Medium Risk,No,Low Value,Low CLTV
5712-AHQNN,Saudi Arabia,Riyadh,Enterprise,Female,No,No,No,43,Month-to-month,91.65,3954.1,3826.0,1,7,,20,9.0,150,106.0,Medium Risk,No,Medium Value,Medium CLTV
6713-OKOMC,Saudi Arabia,Riyadh,Individual,Female,No,No,No,10,Month-to-month,29.75,301.9,2013.0,2,7,,20,8.0,60,99.0,Medium Risk,No,Low Value,Low CLTV
7421-ZLUPA,Saudi Arabia,Riyadh,Individual,Female,No,No,No,8,Month-to-month,29.25,226.95,2038.0,2,7,,20,8.0,60,99.0,Low Risk,No,Low Value,Low CLTV
5133-VRSAB,Saudi Arabia,Riyadh,Individual,Male,No,No,No,8,Month-to-month,29.35,216.45,5369.0,2,7,,20,8.0,60,99.0,Medium Risk,No,High Value,High CLTV
5156-UMKOW,Saudi Arabia,Riyadh,Individual,Female,No,No,Yes,3,Month-to-month,29.65,90.05,5880.0,2,7,,20,8.0,60,99.0,Medium Risk,No,High Value,High CLTV
0953-LGOVU,Saudi Arabia,Riyadh,Individual,Male,No,Yes,Yes,12,Month-to-month,35.5,432.25,2562.0,2,7,,20,8.0,60,99.0,High Risk,No,Low Value,Low CLTV
9143-CANJF,Saudi Arabia,Riyadh,SME,Female,No,Yes,Yes,24,Month-to-month,55.15,1319.85,2200.0,2,7,,20,8.0,60,99.0,High Risk,No,Low Value,Low CLTV
5092-STPKP,Saudi Arabia,Riyadh,SME,Female,No,No,No,24,Month-to-month,56.35,1381.2,5128.0,2,7,,20,8.0,60,99.0,Medium Risk,No,High Value,High CLTV
5445-GLVOT,Saudi Arabia,Riyadh,Individual,Female,No,No,No,22,Month-to-month,49.8,1049.05,4667.0,2,7,,20,8.0,60,99.0,Low Risk,No,Medium Value,Medium CLTV
7009-LGECI,Saudi Arabia,Riyadh,SME,Female,No,No,No,4,Month-to-month,50.55,235.65,4164.0,2,7,,20,8.0,60,99.0,High Risk,No,Medium Value,Medium CLTV
9644-UMGQA,Saudi Arabia,Riyadh,Individual,Male,No,Yes,Yes,6,Month-to-month,49.15,295.65,4076.0,2,7,,20,8.0,60,99.0,Medium Risk,No,Medium Value,Medium CLTV
2851-MMUTZ,Saudi Arabia,Riyadh,SME,Female,No,No,No,27,Month-to-month,56.15,1439.35,3056.0,2,7,,20,8.0,60,99.0,Medium Risk,No,Low Value,Low CLTV
0396-UKGAI,Saudi Arabia,Riyadh,SME,Male,No,No,Yes,23,Month-to-month,55.3,1284.2,4028.0,2,7,,20,8.0,60,99.0,Medium Risk,No,Medium Value,Medium CLTV
9992-UJOEL,Saudi Arabia,Riyadh,SME,Male,No,No,No,2,Month-to-month,50.3,92.75,5870.0,2,7,,20,8.0,60,99.0,Low Risk,No,High Value,High CLTV
5651-WYIPH,Saudi Arabia,Riyadh,Individual,Female,Yes,No,No,18,Month-to-month,49.85,865.75,3283.0,2,7,,20,8.0,60,99.0,High Risk,No,Low Value,Low CLTV
1596-OQSPS,Saudi Arabia,Riyadh,SME,Female,No,No,No,11,Month-to-month,51.1,531.15,4467.0,2,7,,20,8.0,60,99.0,Medium Risk,No,Medium Value,Medium CLTV
1471-GIQKQ,Saudi Arabia,Riyadh,Individual,Female,No,No,No,1,Month-to-month,49.95,49.95,5230.0,2,7,,20,8.0,60,99.0,Low Risk,No,High Value,High CLTV
0851-DFJKB,Saudi Arabia,Riyadh,SME,Female,No,No,No,15,Month-to-month,58.95,955.15,4497.0,2,7,,20,8.0,60,99.0,Medium Risk,No,Medium Value,Medium CLTV
4324-AHJKS,Saudi Arabia,Riyadh,SME,Female,No,No,No,5,Month-to-month,55.8,300.4,5104.0,2,7,,20,8.0,60,99.0,Low Risk,No,High Value,High CLTV
1353-LJWEM,Saudi Arabia,Riyadh,SME,Male,No,No,No,11,Month-to-month,60.9,688.5,2726.0,2,7,,20,8.0,60,99.0,Medium Risk,No,Low Value,Low CLTV
4522-AKYLR,Saudi Arabia,Riyadh,SME,Female,Yes,No,No,13,Month-to-month,54.8,731.3,5557.0,2,7,,20,8.0,60,99.0,Low Risk,No,High Value,High CLTV
4324-BZCKL,Saudi Arabia,Riyadh,SME,Female,No,Yes,Yes,10,Month-to-month,55.55,551.3,2530.0,2,7,,20,8.0,60,99.0,Medium Risk,No,Low Value,Low CLTV
5701-GUXDC,Saudi Arabia,Riyadh,Individual,Female,No,Yes,No,26,One year,35.4,978.6,2519.0,2,3,,20,8.0,60,103.0,Low Risk,No,Low Value,Low CLTV
4198-VFOEA,Saudi Arabia,Riyadh,Individual,Female,No,No,No,12,One year,33.6,435.45,2990.0,2,3,,20,8.0,60,103.0,Low Risk,No,Low Value,Low CLTV
3298-QEICA,Saudi Arabia,Riyadh,Individual,Female,No,Yes,No,23,Two year,34.6,813.45,4445.0,2,0,,20,8.0,60,106.0,High Risk,No,Medium Value,Medium CLTV
0191-EQUUH,Saudi Arabia,Riyadh,Individual,Female,No,No,Yes,25,Two year,35.05,844.45,2754.0,2,0,,20,8.0,60,106.0,Medium Risk,No,Low Value,Low CLTV
6303-KFWSL,Saudi Arabia,Riyadh,SME,Female,No,No,No,29,One year,55.25,1620.2,5481.0,2,3,,20,8.0,60,103.0,Medium Risk,No,High Value,High CLTV
0661-WCQNQ,Saudi Arabia,Riyadh,SME,Male,No,Yes,No,22,One year,56.25,1292.2,3733.0,2,3,,20,8.0,60,103.0,Low Risk,No,Medium Value,Medium CLTV
1395-OFUWC,Saudi Arabia,Riyadh,Individual,Male,No,Yes,Yes,43,Month-to-month,29.3,1224.05,4741.0,1,7,,20,9.0,60,106.0,Medium Risk,No,Medium Value,Medium CLTV
2683-JXWQQ,Saudi Arabia,Riyadh,Individual,Male,No,Yes,Yes,61,Month-to-month,33.6,2117.2,6495.0,1,7,,20,9.0,60,106.0,Medium Risk,No,High Value,High CLTV
0121-SNYRK,Saudi Arabia,Riyadh,Individual,Male,No,No,No,50,One year,35.4,1748.9,5052.0,1,3,,20,9.0,60,110.0,Low Risk,No,High Value,High CLTV
5170-PTRKA,Saudi Arabia,Riyadh,Individual,Female,No,Yes,No,49,One year,35.8,1782.0,4865.0,1,3,,20,9.0,60,110.0,Medium Risk,No,Medium Value,Medium CLTV
8069-RHUXK,Saudi Arabia,Riyadh,Individual,Female,No,Yes,No,67,Two year,35.7,2545.7,5655.0,1,0,,20,9.0,60,113.0,Low Risk,No,High Value,High CLTV
0513-RBGPE,Saudi Arabia,Riyadh,SME,Male,No,Yes,No,37,Two year,62.8,2278.75,5229.0,1,0,,20,9.0,60,113.0,Medium Risk,No,High Value,High CLTV
7945-HLKEA,Saudi Arabia,Riyadh,SME,Female,No,No,No,60,One year,64.75,4039.5,6408.0,1,3,,20,9.0,60,110.0,Low Risk,No,High Value,High CLTV
8510-TMWYB,Saudi Arabia,Riyadh,SME,Female,No,Yes,Yes,54,Two year,59.8,3246.45,5898.0,1,0,,20,9.0,60,113.0,Low Risk,No,High Value,High CLTV
6695-FRVEC,Saudi Arabia,Riyadh,SME,Male,No,Yes,No,67,Two year,60.4,3953.7,5356.0,1,0,,20,9.0,60,113.0,High Risk,No,High Value,High CLTV
3503-TYDAY,Saudi Arabia,Riyadh,SME,Female,No,Yes,No,43,Month-to-month,80.45,3398.9,5357.0,1,7,,20,9.0,150,106.0,Low Risk,No,High Value,High CLTV
9773-PEQBZ,Saudi Arabia,Riyadh,SME,Male,No,No,No,10,Month-to-month,79.85,797.25,5739.0,2,7,,20,8.0,150,99.0,Medium Risk,No,High Value,High CLTV
0793-TWELN,Saudi Arabia,Riyadh,SME,Female,No,No,No,4,Month-to-month,80.15,319.85,2841.0,2,7,,20,8.0,150,99.0,Medium Risk,No,Low Value,Low CLTV
8819-IMISP,Saudi Arabia,Riyadh,SME,Male,No,No,No,31,Month-to-month,80.45,2429.1,4684.0,2,7,,20,8.0,150,99.0,Medium Risk,No,Medium Value,Medium CLTV
5650-YLIBA,Saudi Arabia,Riyadh,SME,Male,No,No,No,31,Month-to-month,81.15,2640.55,3031.0,2,7,,20,8.0,150,99.0,Low Risk,No,Low Value,Low CLTV
4299-SIMNS,Saudi Arabia,Riyadh,SME,Male,No,No,No,9,Month-to-month,81.15,784.45,4544.0,2,7,,20,8.0,150,99.0,Medium Risk,No,Medium Value,Medium CLTV
4059-IIEBK,Saudi Arabia,Riyadh,SME,Female,No,No,No,7,Month-to-month,78.55,522.95,4025.0,2,7,,20,8.0,150,99.0,Medium Risk,No,Medium Value,Medium CLTV
5243-SAOTC,Saudi Arabia,Riyadh,SME,Male,No,No,No,54,Month-to-month,79.85,4308.25,5166.0,1,7,,20,9.0,150,106.0,Medium Risk,No,High Value,High CLTV
2240-HSJQD,Saudi Arabia,Riyadh,SME,Male,No,No,Yes,38,Month-to-month,81.85,3141.7,3571.0,1,7,,20,9.0,150,106.0,Medium Risk,No,Medium Value,Medium CLTV
2242-MFOTG,Saudi Arabia,Riyadh,SME,Male,No,No,No,33,One year,80.1,2603.3,3957.0,2,3,,20,8.0,150,103.0,Medium Risk,No,Medium Value,Medium CLTV
9445-ZUEQE,Saudi Arabia,Riyadh,SME,Male,No,Yes,Yes,27,Month-to-month,85.2,2151.6,3796.0,2,7,,20,8.0,150,99.0,Low Risk,No,Medium Value,Medium CLTV
1298-PHBTI,Saudi Arabia,Riyadh,SME,Male,No,Yes,Yes,71,Two year,84.8,6152.4,5952.0,1,0,,20,9.0,150,113.0,Medium Risk,No,High Value,High CLTV
5176-LDKUH,Saudi Arabia,Riyadh,SME,Female,No,No,No,48,One year,75.15,3772.65,3345.0,1,3,,20,9.0,150,110.0,High Risk,No,Low Value,Low CLTV
0641-EVBOJ,Saudi Arabia,Riyadh,SME,Male,No,No,No,3,Month-to-month,82.3,214.4,5755.0,2,7,,20,8.0,150,99.0,Medium Risk,No,High Value,High CLTV
3522-CDKHF,Saudi Arabia,Riyadh,SME,Female,No,Yes,No,32,Month-to-month,75.5,2324.7,3131.0,2,7,,20,8.0,150,99.0,High Risk,No,Low Value,Low CLTV
5146-CBVOE,Saudi Arabia,Riyadh,SME,Female,No,No,No,16,Month-to-month,75.1,1212.85,5176.0,2,7,,20,8.0,150,99.0,Medium Risk,No,High Value,High CLTV
3055-OYMSE,Saudi Arabia,Riyadh,SME,Female,Yes,No,No,53,Month-to-month,73.8,4003.85,6469.0,1,7,,20,9.0,150,106.0,Medium Risk,No,High Value,High CLTV
0141-YEAYS,Saudi Arabia,Riyadh,SME,Female,Yes,No,No,27,Month-to-month,86.45,2401.05,5990.0,2,7,,20,8.0,150,99.0,High Risk,No,High Value,High CLTV
7654-YWJUF,Saudi Arabia,Riyadh,SME,Male,No,Yes,No,43,One year,84.25,3539.25,4382.0,1,3,,20,9.0,150,110.0,Medium Risk,No,Medium Value,Medium CLTV
8646-JCOMS,Saudi Arabia,Riyadh,Enterprise,Female,No,Yes,No,66,One year,90.55,6130.95,4958.0,1,3,,20,9.0,150,110.0,Low Risk,No,Medium Value,Medium CLTV
6701-DHKWQ,UAE,Abu Dhabi,SME,Female,No,Yes,No,61,Two year,51.35,3244.4,4159.0,1,0,,20,9.0,90,113.0,Medium Risk,No,Medium Value,Medium CLTV
4135-FRWKJ,UAE,Abu Dhabi,SME,Female,Yes,Yes,Yes,55,One year,76.25,4154.55,4319.0,1,3,,20,9.0,90,110.0,Medium Risk,No,Medium Value,Medium CLTV
2612-PHGOX,UAE,Sharjah,SME,Male,No,Yes,No,64,Two year,76.1,4818.8,4222.0,1,0,,20,9.0,90,113.0,Low Risk,No,Medium Value,Medium CLTV
4906-ZHGPK,UAE,Abu Dhabi,SME,Male,No,Yes,No,54,One year,70.7,3770.0,5276.0,1,3,,20,9.0,90,110.0,High Risk,No,High Value,High CLTV
5329-KRDTM,UAE,Sharjah,SME,Male,Yes,Yes,No,72,Two year,77.35,5396.25,6202.0,1,0,,20,9.0,90,113.0,Low Risk,No,High Value,High CLTV
0707-HOVVN,UAE,Dubai,SME,Female,Yes,No,No,70,Two year,75.5,5212.65,6024.0,1,0,,20,9.0,90,113.0,Medium Risk,No,High Value,High CLTV
7445-WMRBW,UAE,Abu Dhabi,SME,Female,No,No,No,48,One year,73.85,3581.4,4740.0,1,3,,20,9.0,90,110.0,Low Risk,No,Medium Value,Medium CLTV
4915-BFSXL,UAE,Dubai,SME,Male,No,Yes,Yes,70,Two year,68.95,4858.7,4858.0,1,0,,20,9.0,90,113.0,Medium Risk,No,Medium Value,Medium CLTV
0533-UCAAU,UAE,Sharjah,SME,Male,Yes,Yes,No,57,One year,71.1,4140.1,5462.0,1,3,,20,9.0,90,110.0,Low Risk,No,High Value,High CLTV
7032-LMBHI,UAE,Abu Dhabi,SME,Female,No,No,No,37,One year,64.65,2347.85,5255.0,1,3,,20,9.0,90,110.0,Medium Risk,No,High Value,High CLTV
3850-OKINF,UAE,Sharjah,SME,Male,No,Yes,Yes,71,One year,66.2,4692.55,4756.0,1,3,,20,9.0,90,110.0,Medium Risk,No,Medium Value,Medium CLTV
4942-VZZOM,UAE,Dubai,SME,Male,No,Yes,No,64,One year,66.15,4392.5,4703.0,1,3,,20,9.0,90,110.0,Low Risk,No,Medium Value,Medium CLTV
2150-WLKUW,UAE,Abu Dhabi,SME,Female,No,Yes,No,40,One year,63.9,2635.0,2654.0,1,3,,20,9.0,90,110.0,Medium Risk,No,Low Value,Low CLTV
8232-CTLKO,UAE,Dubai,SME,Female,No,Yes,Yes,66,Two year,59.75,3996.8,5979.0,1,0,,20,9.0,90,113.0,High Risk,No,High Value,High CLTV
3021-VLNRJ,UAE,Abu Dhabi,SME,Female,No,No,Yes,50,One year,70.8,3478.15,4798.0,1,3,,20,9.0,90,110.0,Low Risk,No,Medium Value,Medium CLTV
4342-HFXWS,UAE,Sharjah,SME,Female,No,Yes,Yes,48,One year,69.7,3023.65,3442.0,1,3,,20,9.0,90,110.0,Medium Risk,No,Low Value,Low CLTV
4578-PHJYZ,UAE,Dubai,SME,Male,No,Yes,Yes,52,One year,68.75,3482.85,4172.0,1,3,,20,9.0,90,110.0,Medium Risk,No,Medium Value,Medium CLTV
7247-XOZPB,Oman,Muscat,SME,Male,No,Yes,No,53,One year,77.4,4155.95,5313.0,1,3,,20,9.0,90,110.0,High Risk,No,High Value,High CLTV
5320-BRKGK,Oman,Salalah,SME,Female,No,Yes,Yes,58,Two year,75.8,4415.75,4292.0,1,0,,20,9.0,90,113.0,Medium Risk,No,Medium Value,Medium CLTV
2453-SAFNS,Oman,Salalah,SME,Female,Yes,No,No,54,One year,72.1,3886.05,4277.0,1,3,,20,9.0,90,110.0,Medium Risk,No,Medium Value,Medium CLTV
0602-DDUML,Oman,Muscat,SME,Female,No,No,No,57,Two year,69.75,3894.4,4487.0,1,0,,20,9.0,90,113.0,Low Risk,No,Medium Value,Medium CLTV
9281-CEDRU,Oman,Muscat,SME,Female,No,Yes,No,68,Two year,64.1,4326.25,5553.0,1,0,,20,9.0,90,113.0,Medium Risk,No,High Value,High CLTV
9091-WTUUY,Oman,Salalah,SME,Male,No,Yes,No,64,Two year,69.25,4447.75,4226.0,1,0,,20,9.0,90,113.0,Low Risk,No,Medium Value,Medium CLTV
6463-MVYRY,Oman,Sohar,SME,Female,Yes,No,No,57,Two year,69.85,4003.0,4759.0,1,0,,20,9.0,90,113.0,High Risk,No,Medium Value,Medium CLTV
8777-PVYGU,Oman,Salalah,SME,Female,No,Yes,No,52,One year,64.3,3410.6,4405.0,1,3,,20,9.0,90,110.0,High Risk,No,Medium Value,Medium CLTV
0654-PQKDW,Oman,Salalah,SME,Female,No,Yes,Yes,62,One year,70.75,4263.45,4133.0,1,3,,20,9.0,90,110.0,Low Risk,No,Medium Value,Medium CLTV
1752-OZXFY,Oman,Muscat,SME,Male,No,Yes,No,60,One year,59.8,3561.15,5488.0,1,3,,20,9.0,90,110.0,Medium Risk,No,High Value,High CLTV
7581-EBBOU,Oman,Salalah,SME,Female,No,No,No,60,One year,70.15,4224.7,4260.0,1,3,,20,9.0,90,110.0,Medium Risk,No,Medium Value,Medium CLTV
7691-KGKGP,Oman,Salalah,SME,Male,No,Yes,Yes,53,Month-to-month,65.0,3363.8,5534.0,1,7,,20,9.0,90,106.0,Low Risk,No,High Value,High CLTV
0523-VNGTF,Kuwait,Kuwait City,SME,Female,Yes,No,No,52,Month-to-month,50.5,2566.3,5185.0,1,7,,20,9.0,90,106.0,Medium Risk,No,High Value,High CLTV
0298-XACET,Kuwait,Kuwait City,SME,Male,No,Yes,Yes,52,Two year,50.2,2554.0,5396.0,1,0,,20,9.0,90,113.0,Medium Risk,No,High Value,High CLTV
8295-KMENE,Kuwait,Kuwait City,SME,Female,No,Yes,Yes,59,Two year,76.45,4519.5,5978.0,1,0,,20,9.0,90,113.0,Low Risk,No,High Value,High CLTV
6953-PBDIN,Bahrain,Muharraq,SME,Male,No,Yes,No,70,Two year,72.95,5265.55,6466.0,1,0,,20,9.0,90,113.0,Medium Risk,No,High Value,High CLTV
2824-DXNKN,Kuwait,Kuwait City,SME,Female,No,Yes,Yes,72,Two year,71.45,5025.85,5656.0,1,0,,20,9.0,90,113.0,Low Risk,No,High Value,High CLTV
5127-BZENZ,Bahrain,Manama,SME,Female,No,Yes,No,56,One year,65.2,3512.15,4775.0,1,3,,20,9.0,90,110.0,Low Risk,No,Medium Value,Medium CLTV
1697-BCSHV,Kuwait,Kuwait City,SME,Female,No,Yes,Yes,58,Month-to-month,66.8,3970.4,6433.0,1,7,,20,9.0,90,106.0,Medium Risk,No,High Value,High CLTV
5499-ECUTN,Kuwait,Al Ahmadi,SME,Female,No,Yes,No,47,One year,66.05,3021.45,3404.0,1,3,,20,9.0,90,110.0,High Risk,No,Low Value,Low CLTV
9055-MOJJJ,Kuwait,Kuwait City,SME,Female,No,Yes,Yes,64,One year,65.8,4068.0,4754.0,1,3,,20,9.0,90,110.0,Medium Risk,No,Medium Value,Medium CLTV
9633-DENPU,Bahrain,Muharraq,SME,Female,No,Yes,No,47,Month-to-month,58.6,2723.4,2613.0,1,7,,20,9.0,90,106.0,Low Risk,No,Low Value,Low CLTV
1530-ZTDOZ,UAE,Dubai,Individual,Female,No,Yes,No,49,Month-to-month,40.65,2070.75,5565.0,1,7,,20,9.0,90,106.0,Low Risk,No,High Value,High CLTV
8644-XYTSV,UAE,Dubai,Individual,Male,No,Yes,No,42,Month-to-month,40.15,1626.05,4348.0,1,7,,20,9.0,90,106.0,Medium Risk,No,Medium Value,Medium CLTV
5386-THSLQ,UAE,Dubai,Individual,Female,Yes,Yes,No,66,One year,45.55,3027.25,6238.0,1,3,,20,9.0,90,110.0,Low Risk,No,High Value,High CLTV
1282-IHQAC,UAE,Sharjah,Individual,Male,Yes,No,No,70,One year,44.05,3011.65,4022.0,1,3,,20,9.0,90,110.0,Medium Risk,No,Medium Value,Medium CLTV
6211-WHMYA,Oman,Salalah,Individual,Female,Yes,No,No,64,Month-to-month,43.85,2751.0,6055.0,1,7,,20,9.0,90,106.0,Medium Risk,No,High Value,High CLTV
7244-QWYHG,UAE,Sharjah,Individual,Male,No,Yes,No,50,One year,44.45,2188.45,5363.0,1,3,,20,9.0,90,110.0,Medium Risk,No,High Value,High CLTV
2580-ASVVY,Oman,Sohar,Individual,Female,No,Yes,No,37,Two year,45.4,1593.1,4051.0,1,0,,20,9.0,90,113.0,Low Risk,No,Medium Value,Medium CLTV
9610-WCESF,Qatar,Doha,Individual,Male,No,No,No,67,Two year,43.9,3097.2,6344.0,1,0,,20,9.0,90,113.0,Medium Risk,No,High Value,High CLTV
2672-TGEFF,Qatar,Doha,SME,Female,No,Yes,Yes,37,Month-to-month,88.8,3340.55,3746.0,1,7,,20,9.0,150,106.0,Low Risk,No,Medium Value,Medium CLTV
0178-SZBHO,UAE,Abu Dhabi,SME,Male,No,Yes,Yes,47,Month-to-month,87.2,4017.45,3760.0,1,7,,20,9.0,150,106.0,High Risk,No,Medium Value,Medium CLTV
4690-PKDQG,Oman,Muscat,Enterprise,Female,Yes,Yes,No,42,Month-to-month,95.55,3930.6,4121.0,1,7,,20,9.0,150,106.0,Low Risk,No,Medium Value,Medium CLTV
1215-FIGMP,UAE,Dubai,SME,Male,No,No,No,60,Month-to-month,89.9,5450.7,6292.0,1,7,,20,9.0,150,106.0,Low Risk,No,High Value,High CLTV
9776-OJUZI,Oman,Sohar,Enterprise,Female,Yes,No,No,65,Month-to-month,95.45,6223.3,4168.0,1,7,,20,9.0,150,106.0,Medium Risk,No,Medium Value,Medium CLTV
7271-AJDTL,Oman,Salalah,Enterprise,Female,No,Yes,No,55,Month-to-month,94.45,5073.1,5577.0,1,7,,20,9.0,150,106.0,Medium Risk,No,High Value,High CLTV
9626-VFRGG,Qatar,Doha,SME,Female,No,No,Yes,41,Month-to-month,88.5,3645.05,5984.0,1,7,,20,9.0,150,106.0,Low Risk,No,High Value,High CLTV
4657-FWVFY,Oman,Muscat,Enterprise,Female,No,Yes,Yes,40,Month-to-month,96.35,3915.4,2004.0,1,7,,20,9.0,150,106.0,Medium Risk,No,Low Value,Low CLTV
4070-OKWVH,Qatar,Al Wakrah,Enterprise,Female,No,Yes,No,52,Month-to-month,94.6,5025.8,6212.0,1,7,,20,9.0,150,106.0,Medium Risk,No,High Value,High CLTV
2379-GYFLQ,UAE,Sharjah,Enterprise,Male,No,No,No,46,One year,94.9,4422.95,5316.0,1,3,,20,9.0,150,110.0,Medium Risk,No,High Value,High CLTV
5968-XQIVE,UAE,Abu Dhabi,SME,Male,No,Yes,No,72,One year,89.7,6588.95,6016.0,1,3,,20,9.0,150,110.0,High Risk,No,High Value,High CLTV
5268-DSMNQ,Qatar,Al Wakrah,Enterprise,Female,Yes,Yes,No,62,One year,97.95,5936.55,5428.0,1,3,,20,9.0,150,110.0,Medium Risk,No,High Value,High CLTV
2927-QRRQV,Bahrain,Muharraq,Enterprise,Male,No,Yes,No,46,One year,94.65,4312.5,4120.0,1,3,,20,9.0,150,110.0,High Risk,No,Medium Value,Medium CLTV
6265-SXWBU,Qatar,Al Wakrah,Enterprise,Male,No,Yes,Yes,69,One year,95.75,6511.25,5561.0,1,3,,20,9.0,150,110.0,High Risk,No,High Value,High CLTV
7188-CBBBA,Kuwait,Kuwait City,Enterprise,Female,No,No,No,65,One year,95.5,6153.85,6153.0,1,3,,20,9.0,150,110.0,Low Risk,No,High Value,High CLTV
7080-TNUWP,Qatar,Doha,Enterprise,Male,No,Yes,No,70,One year,95.0,6602.9,6259.0,1,3,,20,9.0,150,110.0,Medium Risk,No,High Value,High CLTV
4274-DRSQT,Oman,Muscat,SME,Female,No,No,No,66,One year,88.9,6000.1,5868.0,1,3,,20,9.0,150,110.0,Low Risk,No,High Value,High CLTV
7964-ZRKKG,Oman,Salalah,SME,Male,No,Yes,No,67,One year,88.4,5798.3,6251.0,1,3,,20,9.0,150,110.0,Medium Risk,No,High Value,High CLTV
1707-HABPF,Kuwait,Kuwait City,Enterprise,Female,Yes,No,No,46,One year,91.3,4126.35,3191.0,1,3,,20,9.0,150,110.0,Medium Risk,No,Low Value,Low CLTV
9978-HYCIN,UAE,Sharjah,SME,Male,Yes,Yes,Yes,47,One year,84.95,4018.05,3384.0,1,3,,20,9.0,150,110.0,Medium Risk,No,Low Value,Low CLTV
9688-YGXVR,Bahrain,Muharraq,SME,Female,No,No,No,44,Month-to-month,88.15,3973.2,4112.0,1,7,,20,9.0,150,106.0,Medium Risk,No,Medium Value,Medium CLTV
4001-TSBTV,Qatar,Doha,Enterprise,Female,No,Yes,Yes,58,Month-to-month,91.55,5511.65,6423.0,1,7,,20,9.0,150,106.0,Medium Risk,No,High Value,High CLTV
0419-YAAPX,Kuwait,Al Ahmadi,SME,Male,No,Yes,No,49,Month-to-month,85.3,4297.95,4696.0,1,7,,20,9.0,150,106.0,High Risk,No,Medium Value,Medium CLTV
